"mim_val","mom_val","a1_val","gam_val","mean_TM","LCI_Tm","UCI_Tm","mean_Rj","LCI_Rj","UCI_Rj","Gift","Neutral","LCI_Neutral","UCI_Neutral","M","Beta","M_m","F_m","Mf_nupt","Mf_no_nput","Replicates"
0.081,0.061,1,1.9,0.1627111385,0.1589722755,0.1664299075,-0.020069194,-0.024687517,-0.0155167945,0.168822344,-0.005167822,-0.010198565,-0.000496253,0.8674048105,1.6550234625,0.719688852,1.0960204745,0.3857677415,2.1241302425,2000
0.081,0.081,1,1.9,0.148572876,0.144379869,0.1532482085,-0.006345365,-0.011122259,-0.001449245,0.161408755,-0.0005744295,-0.0054122795,0.0042409735,0.880127684,1.644802019,0.7198549585,1.1233718865,0.366973389,2.223546364,2000
0.001,0.001,1,2,0.171546072666667,0.168197842333333,0.174870792,0.030335191,0.0258910406666667,0.0339793876666667,0.180174518,-0.00347893633333333,-0.00745133666666667,0.000158787666666667,0.908901024333333,1.61685723666667,0.743561031,1.157340289,0.387117547333333,2.17288818866667,3000
0.001,0.021,1,2,0.154717913,0.151388048333333,0.158295305333333,0.034012164,0.029751635,0.038366536,0.16877181,0.000752427,-0.00314494666666667,0.00465394766666667,0.912965811333333,1.59465665166667,0.729441223,1.18215584466667,0.357918358,2.29626013533333,3000
0.001,0.041,1,2,0.145438507,0.141696104666667,0.149216175666667,0.0447754036666667,0.040425409,0.0491674473333333,0.162858493,0.004430337,0.000165695,0.008589655,0.926476051333333,1.60306825966667,0.726020127,1.21905551766667,0.339979541,2.406293366,3000
0.001,0.061,1,2,0.123438585666667,0.119661439,0.127433446,0.0414943433333333,0.037102894,0.045801823,0.149202976333333,-0.000214347333333333,-0.00457826766666667,0.00384200866666667,0.921885675666667,1.57125681466667,0.702497343333333,1.23423669133333,0.312436604,2.54269951266667,3000
0.001,0.081,1,2,0.118055922,0.113940265,0.122003681,0.0602562413333333,0.0556713743333333,0.0646525393333333,0.145619945,-0.00339545833333333,-0.007172323,0.000602208333333333,0.937679191,1.57626739466667,0.702093003333333,1.27253239533333,0.293359240333333,2.64340112266667,3000
0.021,0.001,1,2,0.178529958666667,0.175358810333333,0.181421842333333,0.00375140333333333,-0.000253159,0.00747923166666667,0.18325701,-0.00584013633333333,-0.009665358,-0.00169046133333333,0.886807092,1.62683031233333,0.738889650333333,1.11261479066667,0.403080136666667,2.07723382433333,3000
0.021,0.021,1,2,0.16694668,0.163828995666667,0.170312723333333,0.0157424696666667,0.011741501,0.019694417,0.174568110666667,-0.00383449433333333,-0.007614736,-0.000119165333333334,0.895435229666667,1.63111067666667,0.729674352666667,1.145902426,0.383098856666667,2.188151578,3000
0.021,0.041,1,2,0.160959847333333,0.157463716,0.164508594333333,0.0335873683333333,0.028981039,0.0378771343333333,0.171645021,0.00316746566666667,-0.000819493333333334,0.00694864433333333,0.909115826333333,1.653247092,0.733340711333333,1.176355244,0.368849498333333,2.269234388,3000
0.021,0.061,1,2,0.143147191,0.139423961666667,0.146965866,0.0387307583333333,0.0345371596666667,0.0430806036666667,0.160312001,0.00244016833333333,-0.00137539233333333,0.00645357,0.914930503666667,1.62303322466667,0.720455499333333,1.20359288866667,0.343217046666667,2.39708242466667,3000
0.021,0.081,1,2,0.125355445,0.121529591666667,0.129511146666667,0.0509255943333333,0.0464096596666667,0.0555287576666667,0.149688103666667,0.001985065,-0.00221585133333333,0.00615131766666667,0.927652972666667,1.60440450366667,0.713113203,1.240553814,0.311513435333333,2.52955892533333,3000
0.041,0.001,1,2,0.192725409,0.189712196,0.19564057,-0.0128651336666667,-0.01647183,-0.009148337,0.190438596333333,-0.003030822,-0.00696192333333333,0.000970055,0.875379380333333,1.67052083933333,0.742953504333333,1.08534119966667,0.423682497,1.98043916033333,3000
0.041,0.021,1,2,0.177289713333333,0.174264196,0.180636148666667,0.00747912266666667,0.00340051766666667,0.0111328783333333,0.181395019666667,-0.001302035,-0.005076225,0.00281468766666667,0.887224894333333,1.66783358633333,0.739979939666667,1.11728585466667,0.400456799,2.08496168466667,3000
0.041,0.041,1,2,0.169163436333333,0.165966686,0.172795701666667,0.0160648246666667,0.0118273966666667,0.0204739056666667,0.175200650333333,0.000595227666666667,-0.003205828,0.00429286066666667,0.897774708,1.665870924,0.738182496,1.14549185433333,0.382871662333333,2.17994643333333,3000
0.041,0.061,1,2,0.153793908666667,0.150003771333333,0.157430420333333,0.035616727,0.0315867063333333,0.039815502,0.167113218666667,-0.00597234266666667,-0.009913708,-0.00180262233333333,0.910199840666667,1.65658847666667,0.734480026,1.176807198,0.357197067666667,2.292723954,3000
0.041,0.081,1,2,0.145197255333333,0.141236648,0.148809767333333,0.0405982696666667,0.0365461843333333,0.044488561,0.161240648,0.00126300566666667,-0.00310895833333333,0.00551312133333333,0.914548454666667,1.67359835233333,0.724762140666667,1.20474619766667,0.340845723333333,2.39164534466667,3000
0.061,0.001,1,2,0.193449723,0.190538295,0.196129629666667,-0.02860498,-0.0319706496666667,-0.0250956566666667,0.190549331,0.00424024933333333,0.000228288,0.00835474866666667,0.866827509333333,1.66850164233333,0.744639441,1.060802126,0.429177233333333,1.92017214133333,3000
0.061,0.021,1,2,0.186087080666667,0.183015168666667,0.189075712,-0.008921445,-0.0129268633333333,-0.00537613066666667,0.185100051333333,0.00191332833333333,-0.00200607966666667,0.00611490233333333,0.875541582333333,1.687390357,0.743121828333333,1.08630411033333,0.413155585333333,2.00355253166667,3000
0.061,0.041,1,2,0.174274975666667,0.171012506666667,0.177282561333333,0.00439864666666667,0.000936984333333333,0.00784172466666667,0.178603910333333,-0.001485876,-0.00523522566666667,0.00209360533333333,0.885361091666667,1.68538448566667,0.740577555666667,1.11400863666667,0.397198637,2.09001764366667,3000
0.061,0.061,1,2,0.162669729,0.159248543666667,0.165926233333333,0.01305435,0.00873714266666667,0.017279502,0.171281869333333,-0.002803058,-0.00689027,0.00122324433333333,0.894878397333333,1.68278862666667,0.736343388333333,1.14220262566667,0.37399845,2.195660553,3000
0.061,0.081,1,2,0.155521137509266,0.15128857375834,0.159569153446998,0.0277337550037064,0.0230454336545589,0.0320655978502595,0.167694198665678,-0.00232049555226093,-0.00658577168272795,0.00196728613787991,0.904347880652335,1.7038930948851,0.733148790585619,1.17318192031134,0.362485329132691,2.27864234173462,2698
0.081,0.001,1,2,0.199411088,0.196377862,0.2027591115,-0.0466827275,-0.051033822,-0.042527389,0.1920628425,0.0088744065,0.0037149885,0.0136537685,0.8597308265,1.6834013295,0.748790535,1.0387965945,0.438780236,1.8684524265,2000
0.081,0.021,1,2,0.187102172,0.183265528,0.1908152495,-0.029996001,-0.0340505775,-0.025801286,0.1859595055,-0.001360149,-0.0061130765,0.0036648465,0.8644141825,1.695938708,0.744402176,1.058164372,0.4221718085,1.9351834085,2000
0.081,0.041,1,2,0.1879642145,0.1844491385,0.1913634215,-0.016133635,-0.0205087165,-0.011667263,0.184319343,0.006375334,0.0012952025,0.0115077605,0.871871252,1.714776678,0.740623022,1.08433503,0.4142064795,2.0035030175,2000
0.081,0.061,1,2,0.177044443,0.172822876,0.1807256755,0.0051545365,0.000607971,0.0096566265,0.1785475705,-0.001690129,-0.006430172,0.003484277,0.8830581635,1.721554141,0.741023885,1.1118960275,0.399314081,2.088996595,2000
0.081,0.081,1,2,0.1598847155,0.1557893975,0.164132883,0.0054799005,0.0004169155,0.010633591,0.167972134,-0.000102324,-0.0049855195,0.0045898905,0.887749942,1.710988753,0.732383118,1.133378882,0.3716052315,2.198717433,2000
0.001,0.001,1,1.5,0.108042134,0.104476627333333,0.111510952666667,-0.0522436906666667,-0.0555430533333333,-0.0489655706666667,0.135454549,-0.002029471,-0.006073906,0.00195377233333333,0.840574233666667,1.327573811,0.649729050333333,1.07606402466667,0.338838702,2.33305294933333,3000
0.001,0.021,1,1.5,0.090287167760075,0.0861798069353327,0.094484404873477,-0.0451642731958763,-0.0490986312089972,-0.0415687371134021,0.123051893158388,0.00393375632614808,-0.000657892221180881,0.00863455998125586,0.838320503280225,1.3091038809747,0.627050838800375,1.09424493767573,0.312164703373946,2.46778985848172,2134
0.001,0.041,1,1.5,0.0823073475,0.0776547865,0.086846355,-0.034922873,-0.039272256,-0.0309787875,0.12010517,-0.000553945,-0.0052998075,0.004214156,0.842514974,1.3142682945,0.6157692585,1.1186685605,0.300782674,2.569408106,2000
0.001,0.061,1,1.5,0.064941187,0.0600071475,0.069858694,-0.0276603395,-0.0320063085,-0.0234530305,0.1096176535,0.00371782,-0.000944786,0.008400056,0.843245361,1.3046692155,0.5961678525,1.141332508,0.2732419775,2.710924626,2000
0.001,0.081,1,1.5,0.0623064105,0.057453886,0.0670691685,-0.0147910875,-0.0197204935,-0.010512532,0.1084530185,-0.0018930695,-0.0065757985,0.0028384435,0.8466898975,1.3250619785,0.58261452,1.170089265,0.265222506,2.811084201,2000
0.021,0.001,1,1.5,0.1193324585,0.115357765,0.123580697,-0.063663573,-0.067013971,-0.060198359,0.1439784285,0.00590142,0.000976453,0.00979451,0.8391332125,1.3537165785,0.6682377215,1.055608937,0.356409702,2.219447706,2000
0.021,0.021,1,1.5,0.1100968005,0.105861692,0.114274303,-0.053759811,-0.0576701535,-0.0497907365,0.1369619275,0.002050737,-0.002709533,0.0067624935,0.8396922455,1.357724609,0.6512882635,1.0778886935,0.341927635,2.333862825,2000
0.021,0.041,1,1.5,0.0955158215,0.0915603915,0.0997704195,-0.0408199865,-0.044680216,-0.0366563865,0.125714513,0.001174639,-0.0037244795,0.0063484655,0.842291524,1.3412744415,0.636842465,1.0975700835,0.315268948,2.452360637,2000
0.021,0.061,1,1.5,0.076832976,0.072541347,0.0817098735,-0.036900995,-0.0408807645,-0.032537926,0.1143949735,1.70165000000002e-05,-0.0049133065,0.004814349,0.838997434,1.3302166425,0.612115761,1.116971955,0.2857863705,2.591721459,2000
0.021,0.081,1,1.5,0.065259983,0.060867962,0.0697774345,-0.0298437535,-0.034177329,-0.0253871445,0.108468021,0.0058591815,0.0010263795,0.010691714,0.839002438,1.337537427,0.595509778,1.1400957405,0.2743784775,2.7141232905,2000
0.041,0.001,1,1.5,0.13133986,0.127584394,0.134798495,-0.0720038525,-0.0754448355,-0.0685950415,0.149861657,-0.001399655,-0.006200433,0.003270804,0.840202686,1.3832212105,0.686947906,1.0403674415,0.3690530905,2.124411644,2000
0.041,0.021,1,1.5,0.1195030675,0.115391422,0.123565109,-0.069238132,-0.073006305,-0.065643269,0.1417571795,0.006211738,0.001481019,0.0106877325,0.8356411075,1.3871789655,0.665820463,1.0555273945,0.3534104675,2.228345507,2000
0.041,0.041,1,1.5,0.1085020645,0.1038485185,0.11267023,-0.055267947,-0.058944182,-0.051725599,0.134847649,-0.006213108,-0.010934864,-0.0016597405,0.8378762245,1.3803932735,0.6522018675,1.076323187,0.340807126,2.327933189,2000
0.041,0.061,1,1.5,0.0937890735,0.0891901885,0.0981534995,-0.047244726,-0.0513284655,-0.043542013,0.1260338145,-0.003563073,-0.0078235795,0.001544666,0.83749855,1.37125337,0.635992529,1.094032682,0.317571316,2.4470332955,2000
0.041,0.081,1,1.5,0.083129358,0.078839599,0.0877087075,-0.0454956315,-0.049604397,-0.0414758055,0.1188218915,-0.0053237535,-0.010392771,-0.0003460325,0.834581509,1.3719536525,0.6181147195,1.1094613675,0.3030346325,2.552600389,2000
0.061,0.001,1,1.5,0.1420413275,0.1383297025,0.14573628,-0.076096952,-0.079239267,-0.0727233295,0.1567566525,0.0022903455,-0.002247392,0.0065779635,0.8403600265,1.41129332,0.700462984,1.028491188,0.3854225875,2.0419749745,2000
0.061,0.021,1,1.5,0.1263211345,0.122175493,0.1302264225,-0.073131906,-0.076496979,-0.06980315,0.147629702,0.0042725675,-0.0005039885,0.0088002445,0.839715866,1.401077154,0.6879999735,1.040046843,0.3658395715,2.139727714,2000
0.061,0.041,1,1.5,0.113261453,0.10892685,0.11744051,-0.0708637025,-0.074794406,-0.0672200185,0.136985671,0.000112901,-0.0047584035,0.005057563,0.8335887055,1.395142176,0.6649081335,1.0536654965,0.3437210105,2.2495915235,2000
0.061,0.061,1,1.5,0.108163179,0.104286199,0.112458477,-0.0647191635,-0.06849125,-0.060940324,0.1328997705,-0.007282194,-0.0116728515,-0.002436027,0.8348650605,1.4030835615,0.654279841,1.0707282245,0.335740539,2.329658608,2000
0.061,0.081,1,1.5,0.093932018,0.0898064335,0.0978996735,-0.051175989,-0.055113971,-0.047031853,0.1239427515,0.000118951,-0.0048823495,0.0050603585,0.8354426675,1.399553355,0.638736613,1.091797405,0.315310172,2.450992333,2000
0.081,0.001,1,1.5,0.154133791,0.1502622035,0.157837203,-0.0834915445,-0.086960722,-0.0801647495,0.1651961225,-0.004371041,-0.008960311,0.0004229855,0.841784166,1.4426017495,0.717279222,1.0135535855,0.3959975125,1.958352979,2000
0.081,0.021,1,1.5,0.141617987,0.1379085605,0.1456075495,-0.080959546,-0.084431706,-0.077879856,0.155828319,5.93875000000002e-05,-0.0042182315,0.004554314,0.837852518,1.438773161,0.701004007,1.0249110175,0.3787073375,2.050846617,2000
0.081,0.041,1,1.5,0.130637351,0.12671949,0.134609196,-0.0815008045,-0.084949691,-0.077722574,0.148362341,0.001178801,-0.003720413,0.0061108695,0.835610865,1.4415598875,0.685869379,1.0394203935,0.366856043,2.131948645,2000
0.081,0.061,1,1.5,0.1114359905,0.107294153,0.115470588,-0.0760360885,-0.079540467,-0.0724581635,0.135997374,0.001719155,-0.003214726,0.0063583735,0.8361294345,1.4179313475,0.6715671395,1.055816717,0.3461024715,2.2511010675,2000
0.081,0.081,1,1.5,0.1023386635,0.0979542255,0.106657151,-0.0641268955,-0.0679756715,-0.0604799165,0.129722415,0.001048561,-0.0041983725,0.0056225115,0.8354268665,1.426510366,0.6567360015,1.0730769625,0.329130353,2.3518339555,2000
0.001,0.001,1,0.4,-0.0491947856666667,-0.0518979743333333,-0.0464139583333333,-0.093018966,-0.0952927983333333,-0.0908136716666667,0.0245171886666667,0.00126486833333333,-0.00250392033333333,0.00475222033333333,0.856467577333333,0.846786447333333,0.601575214333333,1.06976627333333,0.071517905,2.87896990266667,3000
0.001,0.021,1,0.4,-0.0524636783333333,-0.0553213386666667,-0.0496451836666667,-0.0927689086666667,-0.095149201,-0.0904616896666667,0.0248036103333333,-0.00189419933333333,-0.005509924,0.00171563933333333,0.842978156333333,0.866738801666667,0.568960489,1.07736752266667,0.0741124953333333,2.97299452,3000
0.001,0.041,1,0.4,-0.0490610203333333,-0.0519160466666667,-0.0464100276666667,-0.093496187,-0.0958683433333333,-0.0909942873333333,0.0266058946666667,-0.00171969633333333,-0.005161982,0.001964529,0.829359595,0.897159286666667,0.538778656666667,1.08595518066667,0.0815132006666667,3.06515125766667,3000
0.001,0.061,1,0.4,-0.0524787216666667,-0.05524326,-0.049724562,-0.0901487383333333,-0.0924154536666667,-0.0877823023333333,0.0251853236666667,0.00253447733333333,-0.00132238133333333,0.00613311133333333,0.818049701333333,0.912371642666667,0.510417627666667,1.094487462,0.0804358416666667,3.16818219366667,3000
0.001,0.081,1,0.4,-0.0550272786666667,-0.058117948,-0.0519352143333333,-0.0920922116666667,-0.0947199936666667,-0.0895696556666667,0.0282226886666667,0.001975423,-0.00196141733333333,0.00547161066666667,0.800724926666667,0.947909483666667,0.477996257666667,1.10087040966667,0.0898795543333333,3.26162158266667,3000
0.021,0.001,1,0.4,-0.0494979986666667,-0.051924561,-0.0468477183333333,-0.0982748796666667,-0.100477535,-0.0958336216666667,0.0249098983333333,-0.00441477866666667,-0.00816207333333333,-0.000999969,0.868100923666667,0.843319852333333,0.636121385666667,1.061423291,0.07010044,2.783437017,3000
0.021,0.021,1,0.4,-0.051956099,-0.0546355606666667,-0.0494196526666667,-0.0998242176666667,-0.102360603666667,-0.097350087,0.0235515706666667,0.00187628233333333,-0.001791216,0.00546944233333333,0.855144635,0.865659740666667,0.604532934666667,1.06947732233333,0.0692105353333333,2.882515911,3000
0.021,0.041,1,0.4,-0.050558782,-0.053343065,-0.0479125433333333,-0.0952231093333333,-0.0977756853333333,-0.092773749,0.0250043616666667,0.000784574,-0.00290928133333333,0.004593798,0.840437742,0.893779198333333,0.571610861666667,1.07721674666667,0.074762438,2.97342542566667,3000
0.021,0.061,1,0.4,-0.053021907,-0.055790664,-0.0501467386666667,-0.09356389,-0.095896769,-0.0910022883333333,0.0246329486666667,-0.00502143566666667,-0.00888005533333333,-0.00122143966666667,0.828320946666667,0.914768252666667,0.542115433,1.08630273366667,0.075673559,3.063782702,3000
0.021,0.081,1,0.4,-0.0504003243333333,-0.0531001476666667,-0.0475859163333333,-0.0953994833333333,-0.0978609466666667,-0.092884322,0.026131203,-0.00227202766666667,-0.00596253566666667,0.00153606633333333,0.814346976333333,0.944519251333333,0.513674725333333,1.093566798,0.0814402823333333,3.15535224366667,3000
0.041,0.001,1,0.4,-0.0459470306666667,-0.048634036,-0.043255112,-0.0985112933333333,-0.100840483666667,-0.0962310876666667,0.026041171,0.000859643333333333,-0.002778036,0.00421338166666667,0.876663908,0.847406531,0.665582714333333,1.05390854466667,0.0717727596666667,2.706435447,3000
0.041,0.021,1,0.4,-0.0534324023333333,-0.0561528226666667,-0.0506960816666667,-0.0967526493333333,-0.098977691,-0.094423299,0.0245339023333333,0.00267675666666667,-0.00108457666666667,0.00628683,0.866532956666667,0.865268225666667,0.637888135333333,1.06240739733333,0.0695650266666667,2.79564205,3000
0.041,0.041,1,0.4,-0.0521316,-0.0548460466666667,-0.0494300456666667,-0.096243005,-0.0985470056666667,-0.0937144143333333,0.0246931976666667,-0.001393672,-0.005278209,0.00229396333333333,0.853160952666667,0.886985606333333,0.606137258666667,1.06976201666667,0.0714651163333333,2.87865967066667,3000
0.041,0.061,1,0.4,-0.0555021433333333,-0.058284448,-0.052585531,-0.096460611,-0.0988065086666667,-0.0941297173333333,0.0237732933333333,-0.00206027233333333,-0.005708331,0.00195791766666667,0.839326516,0.906707984,0.573703748666667,1.077003916,0.0712061803333333,2.96997354333333,3000
0.041,0.081,1,0.4,-0.0568644243333333,-0.0599679713333333,-0.0539116953333333,-0.096737219,-0.0993010876666667,-0.094369168,0.0245831026666667,-0.00113111933333333,-0.00486103133333333,0.00252011866666667,0.824965538,0.93835144,0.544238127333333,1.08449551266667,0.0749758256666667,3.06097297733333,3000
0.061,0.001,1,0.4,-0.04797747,-0.0508185756666667,-0.0453008096666667,-0.0976488783333333,-0.100058828666667,-0.0953791906666667,0.0265151766666667,-1.25173333333332e-05,-0.00337369666666667,0.00331295133333333,0.888701938333333,0.844172450333333,0.699149482666667,1.047241797,0.071368464,2.627071811,3000
0.061,0.021,1,0.4,-0.053405423,-0.0562680406666667,-0.0508109496666667,-0.0984402216666667,-0.100742962,-0.096132789,0.0244294123333333,-0.00344709133333333,-0.00727316433333333,0.000132922,0.875115390333333,0.864867731,0.666683615,1.05366268,0.0677830563333333,2.71117738566667,3000
0.061,0.041,1,0.4,-0.047681232,-0.0503709253333333,-0.0450995653333333,-0.0968847573333333,-0.0991909893333333,-0.0947634166666667,0.0255894643333333,-0.000602580666666667,-0.00455182666666667,0.00266692666666667,0.863671966666667,0.889999173333333,0.637880867666667,1.06234359366667,0.0722955346666667,2.793609062,3000
0.061,0.061,1,0.4,-0.0536141853333333,-0.0562914753333333,-0.0506311356666667,-0.101088256,-0.103783737,-0.098795232,0.024195933,-0.001620913,-0.00524733466666667,0.002175772,0.850235003333333,0.909700103666667,0.605716571666667,1.07009078733333,0.070799363,2.880186567,3000
0.061,0.081,1,0.4,-0.0540011846666667,-0.056790692,-0.0513612383333333,-0.0957885283333333,-0.0982367906666667,-0.0935025193333333,0.024347746,-0.002630167,-0.00637527266666667,0.00130074133333333,0.837711872666667,0.931306967333333,0.576808024,1.07786053233333,0.0728527753333333,2.966958978,3000
0.081,0.001,1,0.4,-0.042636798,-0.0454417796666667,-0.0401372036666667,-0.0998353193333333,-0.102109962666667,-0.0974358916666667,0.028497618,0.00238072533333333,-0.001120043,0.00570204433333333,0.896452754666667,0.847877671333333,0.728915005666667,1.03761372566667,0.0747395853333333,2.547060604,3000
0.081,0.021,1,0.4,-0.0479314363333333,-0.0505441936666667,-0.045349286,-0.101573572,-0.103972584666667,-0.099192187,0.0262816703333333,-0.005673943,-0.00928135833333333,-0.00217369233333333,0.885374464666667,0.866617029,0.697547345333333,1.046955331,0.0703221853333333,2.635846852,3000
0.081,0.041,1,0.4,-0.050789604,-0.0534856273333333,-0.0484331046666667,-0.0983716463333333,-0.100693080666667,-0.0959786823333333,0.0240631693333333,-0.00129427233333333,-0.00486790166666667,0.00256154866666667,0.873994884,0.881512927666667,0.667857665,1.05410612933333,0.0666613903333333,2.71640349133333,3000
0.081,0.061,1,0.4,-0.053291025,-0.056230434,-0.0505950143333333,-0.0978352556666667,-0.100231559666667,-0.09546257,0.0239980573333333,0.00172217033333333,-0.00209097233333333,0.00533566366666667,0.861645076666667,0.909088326666667,0.638664591,1.06251679766667,0.0677079276666667,2.80128781733333,3000
0.081,0.081,1,0.4,-0.0570658673333333,-0.0598827073333333,-0.0541432786666667,-0.098443309,-0.100709977333333,-0.096055333,0.0227494706666667,-0.0012385,-0.00504023933333333,0.002166734,0.849363583666667,0.932760379666667,0.609890095333333,1.07023898733333,0.066474815,2.890364973,3000
0.001,0.001,1,1,0.026185246,0.0229068223333333,0.0296065723333333,-0.0849277646666667,-0.0871677516666667,-0.0824029446666667,0.079864768,-0.007490464,-0.011339203,-0.00355757433333333,0.839373765333333,1.04728569666667,0.614882164666667,1.062447045,0.216509733,2.60453940266667,3000
0.001,0.021,1,1,0.0180203726666667,0.014671331,0.021328158,-0.0877459353333333,-0.09026504,-0.0852808746666667,0.0737192806666667,-0.00178846033333333,-0.005298481,0.00189613733333333,0.827743708,1.05347375033333,0.583581213333333,1.072314895,0.206413833,2.71914468433333,3000
0.001,0.041,1,1,0.00847381066666667,0.00519680833333333,0.0117953746666667,-0.0824393133333333,-0.084925213,-0.079758109,0.067131737,-0.00409485333333333,-0.00805377266666667,-0.000381061666666667,0.819876403666667,1.057693344,0.557345026,1.08408833166667,0.192720500666667,2.83969306866667,3000
0.001,0.061,1,1,0.00340436866666667,1.14013333333334e-05,0.00667119566666667,-0.0782675563333333,-0.080892586,-0.0755132383333333,0.0633421286666667,0.000780463333333334,-0.00307455433333333,0.00452459866666667,0.809892467333333,1.06751451166667,0.528256005,1.09603585466667,0.182483032333333,2.95289337966667,3000
0.001,0.081,1,1,-0.00618695766666667,-0.009852488,-0.00283645566666667,-0.073015032,-0.0758722263333333,-0.0702610406666667,0.059590957,0.002302546,-0.00154208966666667,0.00608354966666667,0.801259299333333,1.08712240166667,0.503752365666667,1.109323949,0.174639024,3.06473499666667,3000
0.021,0.001,1,1,0.040243547,0.0369333146666667,0.0435178213333333,-0.0933666653333333,-0.095755409,-0.0908270023333333,0.0865756596666667,-0.00122843033333333,-0.00500814266666667,0.002666644,0.844358516,1.07376019933333,0.641035901666667,1.05233045066667,0.232028948333333,2.49046589866667,3000
0.021,0.021,1,1,0.0247307056666667,0.0214425723333333,0.0279832916666667,-0.085050277,-0.087547463,-0.082855447,0.0778623516666667,-0.00272531833333333,-0.00673120833333333,0.00101288066666667,0.836659355,1.06664968566667,0.615942605333333,1.06069164266667,0.213227667,2.609374812,3000
0.021,0.041,1,1,0.0149077186666667,0.0113436086666667,0.0181299483333333,-0.088736641,-0.0912949413333333,-0.08622669,0.0697413856666667,0.000626870666666667,-0.00291417533333333,0.004130573,0.82833188,1.067449924,0.587346801666667,1.07325909833333,0.195847486666667,2.72864260833333,3000
0.021,0.061,1,1,0.008034832,0.00436457533333333,0.0114233126666667,-0.085142775,-0.087646538,-0.0826974556666667,0.06715982,-0.004322061,-0.00812211733333333,-0.000710451,0.818027880333333,1.082778074,0.560687717666667,1.083312387,0.189955729666667,2.82919959633333,3000
0.021,0.081,1,1,0.000330798666666667,-0.00296557533333333,0.003852261,-0.0822166903333333,-0.0848500996666667,-0.079460828,0.0624568453333333,0.000561326,-0.00309893266666667,0.004062178,0.808198211,1.09023206066667,0.5323992,1.0945932,0.182240819666667,2.9389139,3000
0.041,0.001,1,1,0.0455941266666667,0.0420269296666667,0.0490446373333333,-0.0942351243333333,-0.0965552246666667,-0.091965872,0.09165176,0.002316179,-0.001415905,0.005785779,0.852410576666667,1.08767327366667,0.668961777666667,1.04302977566667,0.239919434666667,2.40033690266667,3000
0.041,0.021,1,1,0.0403511896666667,0.0372109903333333,0.043766801,-0.0930249923333333,-0.0956280626666667,-0.0905119003333333,0.0865743476666667,-0.00226229533333333,-0.00613697033333333,0.001544029,0.841759389,1.09649914166667,0.641717388666667,1.050634795,0.231205771,2.493385339,3000
0.041,0.041,1,1,0.032151806,0.0284338443333333,0.035577071,-0.093155332,-0.0958939163333333,-0.0905262066666667,0.080844411,0.00598697233333333,0.00235862166666667,0.00994100366666667,0.831911027,1.10692317966667,0.614401400666667,1.061198585,0.220844777,2.59685806566667,3000
0.041,0.061,1,1,0.0164201656666667,0.012962846,0.019874472,-0.087735378,-0.0903359823333333,-0.085241811,0.0713461876666667,0.00597926866666667,0.00197357966666667,0.009534545,0.827541411,1.09223843466667,0.592602424,1.07204950333333,0.199055946,2.71794702433333,3000
0.041,0.081,1,1,0.0124197106666667,0.00909746833333333,0.0157045653333333,-0.0838190533333333,-0.0864694093333333,-0.081317077,0.0679855566666667,0.003420006,-0.000253515,0.00719876433333333,0.817707467,1.10868388866667,0.566622051333333,1.08297747066667,0.192233707,2.815151069,3000
0.061,0.001,1,1,0.0648219776666667,0.0617716756666667,0.0680889386666667,-0.099847136,-0.102255059666667,-0.0973465433333333,0.102702535333333,0.00153492166666667,-0.002079076,0.005131755,0.855645781333333,1.124185761,0.692578921333333,1.03113756233333,0.262086978,2.28503831233333,3000
0.061,0.021,1,1,0.0442334723333333,0.0408391956666667,0.0476298663333333,-0.0930362873333333,-0.0954296953333333,-0.090659945,0.0891913846666667,0.00127111766666667,-0.00265081566666667,0.00506040033333333,0.850435974333333,1.10347771633333,0.669267442333333,1.04136787,0.234223607333333,2.40562779933333,3000
0.061,0.041,1,1,0.0350999196666667,0.0317210116666667,0.0385685026666667,-0.0947725816666667,-0.0971365366666667,-0.092440278,0.083202328,-0.00223413233333333,-0.00585473266666667,0.001669141,0.841499054333333,1.11051953333333,0.644599019666667,1.049853474,0.221308688333333,2.50691804433333,3000
0.061,0.061,1,1,0.021747817,0.018513545,0.0250996976666667,-0.0957195483333333,-0.0982871773333333,-0.0934042283333333,0.0767299823333333,0.001261269,-0.00284430766666667,0.005191894,0.833149459333333,1.111969061,0.619924882666667,1.05886574666667,0.209074014666667,2.60838046666667,3000
0.061,0.081,1,1,0.00994697466666667,0.006856993,0.0134308443333333,-0.0943974823333333,-0.0967303046666667,-0.0917306923333333,0.0675356396666667,0.000556378333333333,-0.003084877,0.004388766,0.824513044666667,1.10838204433333,0.591552285,1.07115179766667,0.190756046666667,2.73457433,3000
0.081,0.001,1,1,0.0707547780898876,0.0662958882022472,0.0753558404494382,-0.0982186331460674,-0.101312328089888,-0.0950628769662921,0.107576819662921,0.00767263258426966,0.00289245674157303,0.0125908247191011,0.860674864606742,1.1426076005618,0.713804331460674,1.02214446629213,0.269406653932584,2.2079587741573,1780
0.081,0.021,1,1,0.054271583,0.048611059,0.060286875,-0.095307389,-0.0996849,-0.091462156,0.097927934,0.000248803,-0.006156068,0.006317366,0.854446062,1.145509939,0.692766828,1.032165725,0.246638246,2.311102686,1000
0.081,0.041,1,1,0.045623123,0.039804212,0.051273666,-0.096314155,-0.100415396,-0.092045817,0.090611865,0.001457333,-0.005242122,0.008552107,0.849935049,1.130130277,0.67088075,1.043175264,0.236860321,2.405140313,1000
