"mim_val","mom_val","gam_val","mean_TM","LCI_Tm","UCI_Tm","mean_Rj","LCI_Rj","UCI_Rj","Gift","Neutral","LCI_Neutral","UCI_Neutral","M","Beta","M_m","F_m","Mf_nupt","Mf_no_nput","Replicates"
0.061,0.041,1.9,0.343868916875,0.34138246625,0.34627614875,0.01569736625,0.0111263775,0.020020120625,0.178068371875,0.001631225625,-0.002340863125,0.0054572775,0.82279659125,1.6474244425,0.684322111875,1.04957832375,0.45516150375,2.022641064375,1600
0.061,0.041,2,0.356006045625,0.35368263625,0.358334623125,0.02502912,0.020664735625,0.029910214375,0.18215298125,0.000471744375,-0.00337603,0.00415169375,0.8247920325,1.693165158125,0.691530798125,1.04934212875,0.458501525625,1.995287573125,1600
0.061,0.061,0,-0.052175873125,-0.05421043625,-0.050193353125,-0.039708569375,-0.04202955,-0.037471084375,0.000640384375,-0.00208766375,-0.005228985,0.0011052725,0.859040465,0.849464151875,0.605125651875,1.074097863125,0.0021054575,3.00741097125,1600
0.061,0.061,0.1,-0.04960556625,-0.051694970625,-0.04755387875,-0.03729396375,-0.03946971375,-0.035016151875,0.000948889375,0.000515000625,-0.0027843875,0.003809250625,0.8610551375,0.847434464375,0.608561715625,1.07465309,0.00311304,3.0007112375,1600
0.061,0.061,0.2,-0.046538733125,-0.04852787875,-0.044505133125,-0.0389871075,-0.04122070375,-0.03678179,0.001263915625,0.002439700625,-0.0009388,0.005634239375,0.858815391875,0.851654319375,0.604486445625,1.07506833625,0.003894968125,3.00682100625,1600
0.061,0.061,0.3,-0.0415472275,-0.0436915525,-0.039271711875,-0.036876364375,-0.03895435875,-0.034864823125,0.00227027875,-0.003481713125,-0.006739849375,-0.00042649,0.85912482375,0.847371359375,0.605146425625,1.073958066875,0.00690971375,2.99716250125,1600
0.061,0.061,0.4,-0.0308978675,-0.03336744625,-0.0285222675,-0.039111528125,-0.041412843125,-0.03680605375,0.004960668125,-0.000368123125,-0.00373622,0.003067395625,0.85943700875,0.854783635625,0.607956485,1.0740740475,0.01551540375,2.980546074375,1600
0.061,0.061,0.5,-0.018544615625,-0.021335593125,-0.015901080625,-0.037136183125,-0.039419374375,-0.034891538125,0.009304063125,-0.00136503,-0.00466860625,0.001901608125,0.85787855125,0.86924900625,0.607903503125,1.074387321875,0.029878409375,2.95868653375,1600
0.061,0.061,0.6,0.00630967875,0.0031487125,0.00919819,-0.035202921875,-0.037333474375,-0.032851636875,0.019223380625,-0.000232263125,-0.00351163125,0.003177144375,0.851762758125,0.903330768125,0.606036109375,1.07265026125,0.058746855,2.912122668125,1600
0.061,0.061,0.7,0.040991134375,0.037415135625,0.04428026375,-0.036206685,-0.03853303,-0.033713733125,0.03530393625,-0.000981706875,-0.003986228125,0.002331274375,0.84544470875,0.957666289375,0.60987386125,1.069428004375,0.107988681875,2.829414995625,1600
0.061,0.061,0.8,0.07230590625,0.068740775625,0.075959045,-0.035664399375,-0.0379916875,-0.03331768625,0.05231005375,0.000631798125,-0.002706696875,0.003810760625,0.836927235,1.008287939375,0.607014814375,1.066380585625,0.156778981875,2.7399726975,1600
0.061,0.061,0.9,0.106104241875,0.102106129375,0.109758885625,-0.032595164375,-0.035132559375,-0.030133251875,0.070600281875,0.002274721875,-0.001232813125,0.0056331875,0.83282589375,1.075539601875,0.615712281875,1.0641357325,0.206976905,2.6390379475,1600
0.061,0.061,1,0.136862240625,0.1330494025,0.140438298125,-0.030542946875,-0.03303404625,-0.02801985,0.086769100625,0.003007754375,-0.000677559375,0.00650282625,0.82765740375,1.141020619375,0.62122077875,1.06090577125,0.25600686875,2.56180130375,1600
0.061,0.061,1.1,0.167013209375,0.16346598875,0.1704828075,-0.025972834375,-0.02856544625,-0.02321513375,0.10134608625,0.00151261875,-0.0019193825,0.004663646875,0.821053310625,1.21201829125,0.620961155,1.061054080625,0.296152755625,2.487784768125,1600
0.061,0.061,1.2,0.19324171,0.189541771875,0.196570388125,-0.022640591875,-0.025475735,-0.019705028125,0.11434947375,0.000944725625,-0.002235874375,0.004208159375,0.818995616875,1.26852470625,0.627130455,1.0598734425,0.3260631975,2.4120417,1600
0.061,0.061,1.3,0.2180833075,0.21481254625,0.221044100625,-0.017590395625,-0.020435238125,-0.014279705,0.125994985,-0.002195949375,-0.00575399875,0.00102510125,0.81531803125,1.330454734375,0.6314469425,1.057379245625,0.35626956375,2.3535912925,1600
0.061,0.061,1.4,0.2404246175,0.23722880875,0.2435786875,-0.012309161875,-0.01585921125,-0.008878875,0.13677793375,0.0014007575,-0.002333700625,0.004900811875,0.81556495125,1.39131092,0.640090998125,1.057419369375,0.3800513375,2.290859396875,1600
0.061,0.061,1.5,0.26142433375,0.258169645625,0.26434419,-0.009585965,-0.013028170625,-0.005999418125,0.1459294575,-0.00215375125,-0.0057603825,0.00125255125,0.81264733125,1.441165425625,0.64330513375,1.054650024375,0.401427803125,2.24127467125,1600
0.061,0.061,1.6,0.282331165625,0.2789542975,0.285446141875,-0.000191324375,-0.003745525625,0.00381185875,0.154073578125,-0.003234563125,-0.006830804375,0.000331525625,0.813819721875,1.50376136625,0.650682396875,1.056850799375,0.419277935,2.196745329375,1600
0.061,0.061,1.7,0.300691374375,0.298221238125,0.303071053125,0.001223661875,-0.00294594625,0.005042595,0.16166828875,0.000745920625,-0.00320786125,0.004160926875,0.8142371425,1.557104955625,0.65678634125,1.05781529375,0.43490535125,2.15880399,1600
0.061,0.061,1.8,0.317195824375,0.314456234375,0.319690910625,0.012308726875,0.00796446,0.01638989625,0.16753245875,-0.001672663125,-0.005119230625,0.00222874,0.814916391875,1.611054635625,0.66347188625,1.05731588,0.44367560125,2.12196437375,1600
0.061,0.061,1.9,0.331627765,0.329156793125,0.334065425625,0.0212613125,0.0171852625,0.0255771225,0.17376311,-4.98875000000017e-06,-0.00360065625,0.003498895,0.818637085625,1.647575584375,0.67114136625,1.05993506625,0.452701795625,2.08901913375,1600
0.061,0.061,2,0.345389015625,0.3430054325,0.347715833125,0.031866125625,0.02700377375,0.03638219,0.177803188125,0.001524299375,-0.00224044375,0.00515192875,0.8192964675,1.704048558125,0.6757074775,1.062557318125,0.45840721875,2.065314101875,1600
0.081,0.061,0,-0.05215490875,-0.054344143125,-0.050083764375,-0.040267791875,-0.0424891675,-0.038126155625,0.00083971625,0.000413791875,-0.00294919375,0.003551223125,0.871636256875,0.841684800625,0.63908103125,1.06711444375,0.002679876875,2.916467006875,1600
0.081,0.061,0.1,-0.050522345,-0.05249781375,-0.04838280375,-0.040056950625,-0.04214406,-0.0378397975,0.000965678125,0.0003850725,-0.00288332375,0.00370669125,0.86951012125,0.8423246825,0.63562549875,1.0664657875,0.00291009375,2.91566550875,1600
0.081,0.061,0.2,-0.0457295625,-0.047803425625,-0.0436248325,-0.040179894375,-0.042542658125,-0.03804782875,0.001476051875,-0.00022544375,-0.0034864425,0.003126544375,0.872957316875,0.84176943125,0.641223321875,1.067810563125,0.00447922125,2.906410018125,1600
0.081,0.061,0.3,-0.0407672825,-0.04306235875,-0.03848119875,-0.042255620625,-0.04433799625,-0.040093410625,0.002757198125,-0.000391433125,-0.0037982,0.002889830625,0.871034959375,0.850479799375,0.64044575875,1.066917090625,0.00832438875,2.902737436875,1600
0.081,0.061,0.4,-0.027052306875,-0.029501878125,-0.024642209375,-0.040463195625,-0.04267913125,-0.03812953875,0.00598612375,-0.00201394125,-0.00506267625,0.001417780625,0.86913839125,0.85525039875,0.6387841125,1.0658081125,0.018030028125,2.891248438125,1600
0.081,0.061,0.5,-0.01067898125,-0.0134632275,-0.008013985,-0.04055320125,-0.0429169725,-0.038255726875,0.012030819375,0.000555494375,-0.002787326875,0.003786806875,0.866256153125,0.875783298125,0.639838285625,1.064133786875,0.03593959,2.8588508025,1600
0.081,0.061,0.6,0.016084978125,0.012740836875,0.019358871875,-0.0383823575,-0.040621329375,-0.03615705125,0.023885325625,0.000291385,-0.00292870875,0.003639926875,0.861435744375,0.91151115625,0.63896518625,1.06313963625,0.072082818125,2.808120269375,1600
0.081,0.061,0.7,0.048527478125,0.045352533125,0.05202826875,-0.040442358125,-0.04273672125,-0.03826232375,0.039932318125,-8.01412500000001e-05,-0.00347471,0.0032272275,0.854739340625,0.964726458125,0.64008730875,1.06039624875,0.118968575,2.725769215625,1600
0.081,0.061,0.8,0.08897495125,0.08528308125,0.092872729375,-0.035711495625,-0.037952235625,-0.033417875,0.06039864125,8.2325e-05,-0.00335613875,0.0034786225,0.84727818625,1.03311085875,0.641484504375,1.058008504375,0.175398373125,2.62323616875,1600
0.081,0.061,0.9,0.119031725625,0.11545863625,0.1225089975,-0.03460451,-0.037339795625,-0.03199266,0.077370475,0.003591143125,0.000178593125,0.006841569375,0.84173328,1.091672419375,0.645294244375,1.05415223,0.221488295625,2.542333744375,1600
0.081,0.061,1,0.15137260125,0.147623176875,0.154778514375,-0.03335824125,-0.035904930625,-0.0307836175,0.0929211975,-0.00424458375,-0.007606248125,-0.0010215275,0.83570194875,1.164516905625,0.648327845,1.0517442875,0.26690355375,2.4578985675,1600
0.081,0.061,1.1,0.177456255,0.173578193125,0.180859019375,-0.029241239375,-0.0320219075,-0.0265108725,0.10691782875,-0.002834530625,-0.00611265375,0.00050930375,0.831196668125,1.22736619125,0.6508117,1.050343470625,0.30092012875,2.384535524375,1600
0.081,0.061,1.2,0.2055168325,0.2019441525,0.208936174375,-0.0234789575,-0.026288005,-0.02048810375,0.12017282125,-0.0026052075,-0.006193216875,0.000716115625,0.826285894375,1.287511419375,0.6523206425,1.04810800125,0.335659148125,2.32145424125,1600
0.081,0.061,1.3,0.232066008125,0.228577720625,0.235158041875,-0.022908275625,-0.02588325,-0.019755204375,0.132211829375,-0.005053176875,-0.008487089375,-0.00174958,0.82256841875,1.35449140625,0.654692879375,1.0480987525,0.3658613525,2.25400399,1600
0.081,0.061,1.4,0.250764841875,0.247174039375,0.25395932,-0.018928109375,-0.022080824375,-0.015492485,0.140266925625,0.001908745,-0.001835389375,0.005646000625,0.8220111025,1.4100639275,0.6619056275,1.0455056725,0.384025205,2.216773264375,1600
0.081,0.061,1.5,0.2698976525,0.26682262125,0.272862565,-0.011323738125,-0.01460078125,-0.007734586875,0.148074575625,0.001578236875,-0.0019675425,0.005001225,0.821026076875,1.456475748125,0.6650546225,1.04661266,0.398235054375,2.1764367375,1600
0.081,0.061,1.6,0.290824878125,0.28790058,0.293628466875,-0.006900609375,-0.01034821875,-0.003133528125,0.15700104,0.000733044375,-0.00274935125,0.00412935125,0.819521456875,1.513072801875,0.66872805625,1.046058955625,0.42013034625,2.129598643125,1600
0.081,0.061,1.7,0.310250779375,0.30750042875,0.312584238125,7.37387499999998e-05,-0.003768363125,0.003940353125,0.164964516875,0.00075040625,-0.002850943125,0.00412250625,0.818846635625,1.577759780625,0.67426185625,1.045545330625,0.430853521875,2.08912735625,1600
0.081,0.061,1.8,0.32584169375,0.323194785625,0.32877344125,0.007475325,0.003367994375,0.0116780025,0.17065856875,-0.0034923675,-0.0073743625,0.00046482875,0.82273243875,1.614645568125,0.68286296125,1.04727271375,0.4438969075,2.05323321875,1600
0.081,0.061,1.9,0.338324090625,0.335349985,0.34116154875,0.017639961875,0.01330623875,0.02182768125,0.17521562125,-0.000182518125,-0.003806053125,0.003360540625,0.82545098125,1.663776185,0.689145461875,1.050726656875,0.44725554875,2.032786539375,1600
0.081,0.061,2,0.351269704375,0.348599936875,0.353828705625,0.022315466875,0.01787090875,0.026805188125,0.17928126125,-0.002182628125,-0.006048515625,0.001559881875,0.824885598125,1.71794703625,0.692661923125,1.05055274625,0.45492870625,2.0096489475,1600
0.081,0.081,0,-0.052349230625,-0.054537054375,-0.05030440375,-0.03985024375,-0.042027120625,-0.0375730375,0.000646598125,-0.000895023125,-0.004172545,0.0023250525,0.85916744125,0.86487751375,0.609602745,1.07468185375,0.00192603375,3.0069601025,1600
0.081,0.081,0.1,-0.050465538125,-0.052708731875,-0.04842692625,-0.03854629,-0.040939859375,-0.0363028025,0.00098997,-0.002115788125,-0.005532964375,0.001078585625,0.859188341875,0.866671266875,0.61238773,1.0728063725,0.003016878125,2.99792226125,1600
0.081,0.081,0.2,-0.0484919375,-0.0505553525,-0.0463909975,-0.040250298125,-0.042422373125,-0.038148315,0.001177073125,0.00308196875,-7.7879375e-05,0.005958895,0.857486124375,0.87027328625,0.608969789375,1.0733166525,0.003926065,3.003997690625,1600
0.081,0.081,0.3,-0.041484121875,-0.043580715,-0.0393134325,-0.038845305,-0.041099089375,-0.03653387125,0.001891846875,0.002411050625,-0.000802226875,0.00570827,0.855815399375,0.8683545225,0.606760888125,1.07171767875,0.006046896875,2.992906555,1600
0.081,0.081,0.4,-0.03257142,-0.034924664375,-0.030141933125,-0.038678961875,-0.040964025,-0.036563145625,0.00412255125,0.002777683125,-0.000507965,0.006286645625,0.856843481875,0.87303603375,0.609118120625,1.0726468675,0.012700573125,2.98187762875,1600
0.081,0.081,0.5,-0.02008829375,-0.022858674375,-0.0175070675,-0.038106584375,-0.040418979375,-0.0358635975,0.00861498,-0.001743613125,-0.0050252775,0.001465005625,0.857065854375,0.884873915625,0.611625306875,1.073256314375,0.025718395,2.956942684375,1600
0.081,0.081,0.6,0.002514515625,-0.000609114375,0.005595971875,-0.0377766425,-0.040055010625,-0.035509099375,0.017954864375,-0.00084298625,-0.00408812375,0.002187836875,0.84920465625,0.922755308125,0.607940020625,1.070619241875,0.05664176875,2.91291511125,1600
0.081,0.081,0.7,0.033455591875,0.029864845,0.03687419875,-0.03647530625,-0.038854823125,-0.0341071475,0.032294105,-0.000951345,-0.00420932,0.002026743125,0.845155883125,0.9669312775,0.610309249375,1.070650759375,0.097571429375,2.846522986875,1600
0.081,0.081,0.8,0.0734891825,0.07010306,0.077126495,-0.034886153125,-0.037115450625,-0.032442636875,0.0525694225,0.001103908125,-0.002625428125,0.00430970625,0.837360806875,1.03699579625,0.616224419375,1.06478581625,0.159021644375,2.729620801875,1600
0.081,0.081,0.9,0.104440616875,0.10089752,0.1080230475,-0.03384730125,-0.03621658375,-0.03133981375,0.068685280625,0.002460995,-0.00114615,0.005616575,0.830565303125,1.09884612625,0.614574685,1.06555039625,0.205473440625,2.656285531875,1600
0.081,0.081,1,0.13495558625,0.131205345,0.13854287625,-0.0302464025,-0.03268283125,-0.027720210625,0.085198558125,0.00021904125,-0.00305558625,0.003561136875,0.8249973875,1.16940411375,0.62053336375,1.06129305375,0.253772985625,2.562005826875,1600
0.081,0.081,1.1,0.16702307125,0.1635904325,0.1706162825,-0.025021460625,-0.02785634125,-0.022076408125,0.099978844375,0.00166763875,-0.001754441875,0.00481823625,0.820626904375,1.236523468125,0.624906835,1.0601617475,0.291689523125,2.482807053125,1600
0.081,0.081,1.2,0.193232105625,0.18993049875,0.19670897625,-0.02294308125,-0.026077298125,-0.02009827875,0.113718006875,0.000405163125,-0.002658808125,0.003632183125,0.817377055625,1.298980278125,0.63096530875,1.0570675475,0.325513213125,2.41679752625,1600
0.081,0.081,1.3,0.218078315625,0.21453037875,0.221388943125,-0.016266543125,-0.019446168125,-0.013310693125,0.125348243125,-0.00136260625,-0.0048470675,0.002021035,0.81501269625,1.35986357125,0.63387122,1.05881428375,0.35459839125,2.354323178125,1600
0.081,0.081,1.4,0.23818539875,0.234799941875,0.241458755,-0.0155346625,-0.01896337375,-0.01221979625,0.1340811725,-0.001637773125,-0.005318984375,0.002022605625,0.814533623125,1.4109252525,0.64194119875,1.0559093575,0.374622584375,2.298766324375,1600
0.081,0.081,1.5,0.26094486375,0.25779869125,0.264065205625,-0.0052479575,-0.008648016875,-0.00171751875,0.143920135,-0.001034639375,-0.0044872675,0.002280205,0.814070105625,1.474188655625,0.648317699375,1.056052115625,0.397224583125,2.24676684,1600
0.081,0.081,1.6,0.281267211875,0.2784173825,0.284084461875,-4.25587500000001e-05,-0.00393842375,0.003689660625,0.1528162975,-8.3980625e-05,-0.003671994375,0.003176936875,0.8123614,1.527913608125,0.6512560925,1.0565105875,0.41412957625,2.197012275,1600
0.081,0.081,1.7,0.297673605,0.294916854375,0.30024428125,0.00436756375,0.000259499375,0.008205401875,0.15876369375,0.000262646875,-0.00345978875,0.003803908125,0.81487081625,1.59288679875,0.66078254875,1.05845279375,0.429022568125,2.159940134375,1600
0.081,0.081,1.8,0.314867704375,0.312062051875,0.31771660375,0.01428782375,0.01030677,0.01841175,0.166278465,-0.002144155625,-0.0059586175,0.001508674375,0.81558727125,1.631668070625,0.66490239625,1.058764956875,0.44206411375,2.128106881875,1600
0.081,0.081,1.9,0.329561215,0.327245994375,0.331843800625,0.017363214375,0.013129675625,0.0221032225,0.170945373125,-0.00089209,-0.00464034375,0.002696739375,0.814937975625,1.689882605625,0.669568071875,1.058964335625,0.450944561875,2.092406598125,1600
0.081,0.081,2,0.3426051875,0.340172995625,0.345088711875,0.029982144375,0.0253662275,0.034471866875,0.176227680625,-0.001312935,-0.004738141875,0.00223527375,0.82065194875,1.73865152875,0.680200795,1.063235580625,0.45210403625,2.07233108,1600
0.041,0.021,0,-0.05191389125,-0.0539891,-0.0499355725,-0.039784415,-0.041933201875,-0.03766851625,0.00079837,0.00172842125,-0.001562213125,0.0048766625,0.875245143125,0.8012875,0.635675225625,1.066962760625,0.002360015625,2.91388753375,1600
0.041,0.021,0.1,-0.04911207625,-0.051309076875,-0.0470063775,-0.03931947,-0.041358194375,-0.03727019875,0.001135715625,-0.0012418925,-0.004372065625,0.001918473125,0.87517612875,0.79715522,0.635000835625,1.066431184375,0.00344437375,2.9104296225,1600
0.041,0.021,0.2,-0.045947985625,-0.048131643125,-0.043902131875,-0.039633774375,-0.04173398625,-0.037441606875,0.0015444975,0.0008713725,-0.0025307475,0.00420616875,0.874407685625,0.80198155875,0.63605321875,1.065434335,0.004750555,2.906435611875,1600
0.041,0.021,0.3,-0.036142570625,-0.03837226,-0.0339901575,-0.038042889375,-0.040209850625,-0.036006408125,0.0031741625,0.002631191875,-0.000697195,0.005909435,0.874546921875,0.8081327275,0.637394254375,1.066060739375,0.00981793,2.8995992575,1600
0.041,0.021,0.4,-0.02674581,-0.02926190375,-0.024273315625,-0.038735739375,-0.040897611875,-0.036777225625,0.006380245,-0.00159185125,-0.005034201875,0.001809479375,0.872959631875,0.814118945,0.6383773425,1.063708906875,0.019091575625,2.877839581875,1600
0.041,0.021,0.5,-0.006353413125,-0.009188671875,-0.00352955,-0.041751430625,-0.04394056,-0.03955362375,0.012943295,-0.0014613225,-0.004568503125,0.00185827875,0.869478428125,0.8318623225,0.635940340625,1.063294883125,0.039090740625,2.84281619,1600
0.041,0.021,0.6,0.017913368125,0.0146417525,0.021218655625,-0.03682896375,-0.039076655625,-0.034513334375,0.0248019675,0.00152284625,-0.001777255625,0.00465059375,0.866222950625,0.872194231875,0.63989630125,1.062762916875,0.07467249625,2.789731401875,1600
0.041,0.021,0.7,0.05545196125,0.051745125,0.059099106875,-0.036823143125,-0.039211583125,-0.034541309375,0.043293208125,-0.00193373625,-0.00507318125,0.001466598125,0.8547586125,0.934049996875,0.6345805875,1.059151693125,0.1294488025,2.70214395375,1600
0.041,0.021,0.8,0.089382425,0.085577284375,0.093002835625,-0.0367251475,-0.03917390375,-0.03419473,0.062013605,0.002679151875,-0.00077470375,0.005766113125,0.849113750625,0.99192341125,0.637434555625,1.057387715,0.18020036,2.61098616375,1600
0.041,0.021,0.9,0.123991435,0.120297645625,0.12808454625,-0.033931396875,-0.036256025625,-0.03149187375,0.08089962875,-0.0028619925,-0.00603315,0.00046101625,0.840033038125,1.061490276875,0.636684609375,1.053957129375,0.23314535125,2.520851613125,1600
0.041,0.021,1,0.15335455375,0.1495743475,0.156990085,-0.03194499375,-0.034669679375,-0.029636501875,0.09577708375,-0.000744123125,-0.003931275,0.002852845625,0.837836858125,1.118506269375,0.6441156075,1.052588176875,0.271045228125,2.449190816875,1600
0.041,0.021,1.1,0.183881394375,0.1806054125,0.187104596875,-0.029295190625,-0.032024801875,-0.026543488125,0.11091859625,-0.00216252625,-0.00540263125,0.001093625625,0.829623566875,1.18920856875,0.642954158125,1.049660803125,0.31285795625,2.376593043125,1600
0.041,0.021,1.2,0.20803525875,0.204685260625,0.2112947925,-0.02477991,-0.02775522125,-0.021949835,0.12202607625,0.000971101875,-0.002309561875,0.004192980625,0.82823201375,1.24044107375,0.649005158125,1.048398115625,0.339407288125,2.314605875625,1600
0.041,0.021,1.3,0.23247495625,0.228874551875,0.235666853125,-0.01922303875,-0.0221034225,-0.0162895975,0.133940079375,-0.00084398125,-0.004101364375,0.002600854375,0.82377052875,1.303944828125,0.6513620375,1.046633759375,0.367596575,2.254970999375,1600
0.041,0.021,1.4,0.256114314375,0.252957158125,0.25897057375,-0.01441946,-0.017677073125,-0.0111192875,0.144664335,-0.001775176875,-0.005244570625,0.0017553925,0.82225793875,1.3594201575,0.656059746875,1.046569358125,0.392621628125,2.195686815,1600
0.041,0.021,1.5,0.275867603125,0.27289339375,0.278591591875,-0.011333360625,-0.014797063125,-0.007841630625,0.1525551625,0.00084145,-0.002258846875,0.004051796875,0.821177644375,1.415501103125,0.6625920925,1.0442535925,0.410545041875,2.1606528725,1600
0.041,0.021,1.6,0.29403791625,0.290856511875,0.296930123125,-0.0031402625,-0.006679985625,0.000523028125,0.160243423125,-0.00118572,-0.00475710375,0.002104056875,0.82373857,1.46806654625,0.669986715,1.047689029375,0.42411639,2.121963893125,1600
0.041,0.021,1.7,0.31174913625,0.308591549375,0.314592728125,0.003610820625,-0.000351625625,0.00735708625,0.16720526125,0.003153856875,-0.00060192625,0.006582259375,0.821523475625,1.51364535625,0.672070908125,1.046116150625,0.438152493125,2.08159579125,1600
0.041,0.021,1.8,0.326577325625,0.323905385,0.329146666875,0.00914806375,0.00490066125,0.013149085625,0.17291433625,0.001395618125,-0.0021540375,0.004766145,0.821734910625,1.5510488325,0.67583293125,1.0469339,0.447769494375,2.05042528375,1600
0.041,0.021,1.9,0.343148125625,0.34027397125,0.345743370625,0.017016685625,0.01276539125,0.021215370625,0.179683668125,0.000395908125,-0.00306881375,0.00383355375,0.82497528375,1.608757919375,0.685833200625,1.04777338875,0.45791292875,2.013611675,1600
0.041,0.021,2,0.35451777,0.351785338125,0.35704493625,0.0247857475,0.02023701375,0.029052638125,0.18301928625,0.0002333725,-0.003297249375,0.003679479375,0.826788786875,1.657603883125,0.690588483125,1.051038331875,0.46325917375,2.0060042275,1600
0.041,0.081,0,-0.053257391875,-0.055179104375,-0.051251621875,-0.03247759125,-0.0347912875,-0.03016087375,0.00054098,0.000706904375,-0.002600345625,0.00410803,0.8359747425,0.871619134375,0.54330421375,1.0898936325,0.00183869625,3.192860070625,1600
0.041,0.081,0.1,-0.050543736875,-0.052771099375,-0.04867236,-0.03382464,-0.036079339375,-0.031659716875,0.000728731875,-0.002181338125,-0.005283524375,0.00075833875,0.83482550125,0.872438503125,0.54231341875,1.089159841875,0.002137931875,3.194975793125,1600
0.041,0.081,0.2,-0.048174856875,-0.05016990875,-0.046183715,-0.0323011475,-0.034748763125,-0.029983686875,0.00100657875,-0.0008772475,-0.0039089575,0.002245883125,0.8332399925,0.874403045,0.541092133125,1.08768315125,0.00338767875,3.18754127625,1600
0.041,0.081,0.3,-0.0439295225,-0.045968521875,-0.041670601875,-0.032010763125,-0.0342118525,-0.029781709375,0.00155648,-0.001519349375,-0.004712846875,0.00147362625,0.8360026125,0.87239494,0.54656969625,1.08754493375,0.0053793525,3.1852806925,1600
0.041,0.081,0.4,-0.037515509375,-0.039635004375,-0.0354011975,-0.031815694375,-0.0339769575,-0.029775405,0.00276189875,0.00055383625,-0.00276834,0.003741908125,0.836182744375,0.87408131625,0.545784876875,1.08905446125,0.00963888125,3.17842614,1600
0.041,0.081,0.5,-0.02915126375,-0.0316062175,-0.02648389125,-0.030566089375,-0.032904085625,-0.0284117775,0.00569581375,0.000357255,-0.002657146875,0.003652475,0.832627508125,0.886580843125,0.54317009375,1.0882261175,0.019001609375,3.17032546,1600
0.041,0.081,0.6,-0.007857501875,-0.010755209375,-0.005359555625,-0.03344131125,-0.035536864375,-0.03114163875,0.012248304375,-0.002338971875,-0.00551431375,0.000645601875,0.83064285125,0.90705911875,0.545960596875,1.087296049375,0.039588375625,3.1283136075,1600
0.041,0.081,0.7,0.01405746,0.010849153125,0.01727306375,-0.03001163,-0.032385825625,-0.027649811875,0.02285068375,-0.0005729475,-0.00399850625,0.002650745625,0.82766447,0.935424638125,0.5466651425,1.088611001875,0.072516580625,3.06918683,1600
0.041,0.081,0.8,0.046732578125,0.0432120925,0.050266228125,-0.02776385375,-0.0300271975,-0.025105010625,0.03852741125,-0.00289228,-0.006274963125,0.00024131125,0.821431778125,0.99520003,0.554266870625,1.084526024375,0.122474474375,2.98533586,1600
0.041,0.081,0.9,0.075993089375,0.07221503,0.079316228125,-0.0247215025,-0.02725839875,-0.02224267125,0.054449199375,0.000453513125,-0.00281735375,0.003458694375,0.81565724375,1.050290435,0.556348120625,1.08488182875,0.170502988125,2.89189545,1600
0.041,0.081,1,0.111870754375,0.108133590625,0.1151086225,-0.024470544375,-0.027150319375,-0.02167417875,0.0721391225,0.0001973,-0.00300953875,0.0033795175,0.808621456875,1.12478303625,0.5632136375,1.080926815625,0.226071925,2.78495320625,1600
0.041,0.081,1.1,0.140984105,0.137434044375,0.1443919525,-0.02359082125,-0.02662117125,-0.020904908125,0.088330500625,-0.000655544375,-0.00392660875,0.0027465075,0.80234935,1.195526999375,0.568638845,1.077972285,0.272432258125,2.69747277,1600
0.041,0.081,1.2,0.16826020375,0.164932333125,0.17164336,-0.0128842725,-0.01601060125,-0.00951402,0.10201750375,9.413e-05,-0.003294350625,0.003647450625,0.801561733125,1.252260140625,0.577070350625,1.079140373125,0.306325354375,2.624284184375,1600
0.041,0.081,1.3,0.193305789375,0.190013956875,0.1967720875,-0.0095839225,-0.0129707925,-0.006468215625,0.11477009625,-0.001044683125,-0.004374373125,0.002354518125,0.800252201875,1.312376448125,0.58571203875,1.07818609125,0.3407239975,2.544448666875,1600
0.041,0.081,1.4,0.2185812425,0.215379959375,0.221715510625,-0.00014393,-0.0037135075,0.00343209875,0.126417706875,-0.00326607375,-0.00672829,0.000162756875,0.798112844375,1.3848684925,0.5913762075,1.08062703,0.372177088125,2.478635231875,1600
0.041,0.081,1.5,0.244069731875,0.2410158325,0.246622555,0.00745846375,0.00377390625,0.01118952875,0.1380667,-0.000535130625,-0.003820965,0.003035815,0.79663182,1.450688990625,0.599827105,1.07924185,0.396040700625,2.4127719875,1600
0.041,0.081,1.6,0.260239745,0.25712850625,0.26322428375,0.0089704875,0.0051961175,0.013031310625,0.14480956125,0.000970958125,-0.00259163125,0.00443583875,0.798930373125,1.49739377,0.6091235575,1.08011702125,0.4118349175,2.35848012875,1600
0.041,0.081,1.7,0.27852458125,0.275605173125,0.28149529,0.016454605625,0.0124071025,0.020633460625,0.152161268125,-0.00366688875,-0.006800880625,-0.00021377375,0.80046461875,1.558194965,0.61880364875,1.08031561125,0.428073524375,2.314841410625,1600
0.041,0.081,1.8,0.2944828525,0.291285864375,0.297207959375,0.022091671875,0.01781195625,0.026233239375,0.15875420125,0.00080295375,-0.00281251625,0.004378005625,0.79967795875,1.608921189375,0.623941511875,1.079612639375,0.436930015625,2.277809338125,1600
0.041,0.081,1.9,0.311008488125,0.30777565375,0.313747591875,0.03422981625,0.029524495625,0.03864977125,0.16562953375,-0.00027593875,-0.003598781875,0.002985916875,0.80374643875,1.662099945625,0.6341847925,1.082752133125,0.451821743125,2.234584581875,1600
0.041,0.081,2,0.326028279375,0.3231905375,0.3287618025,0.04096933875,0.035967528125,0.04542118375,0.170939075,0.00164519125,-0.001695496875,0.0051243575,0.806268110625,1.712204521875,0.642049205625,1.08471057625,0.46063552375,2.198342348125,1600
